timestamp,location_id,location_name,vibration_x,vibration_y,vibration_z,strain,tilt,crack_width_mm,health_score,prediction_window,defect_type,scenario,traffic_condition,weather_condition,ambient_temp_c
2025-12-05T10:38:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0604,0.0629,0.0428,51.09,0.466,0.0,97,None (Safe),None,normal,Moderate,Partly Cloudy,27.8
2025-12-05T10:40:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0788,0.0375,0.0494,69.64,0.027,0.0,92,None (Safe),None,normal,Moderate,Hazy,24.2
2025-12-05T10:42:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0517,0.0701,0.0876,33.34,0.346,0.0,91,None (Safe),None,normal,Moderate,Clear,22.8
2025-12-05T10:44:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0126,0.0356,0.1425,48.86,-0.049,0.0,95,None (Safe),None,normal,Heavy Congestion,Hazy,23.6
2025-12-05T10:46:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0196,0.0796,0.0625,23.66,0.431,0.0,100,None (Safe),None,normal,Moderate,Partly Cloudy,22.3
2025-12-05T10:48:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0666,0.056,0.0294,111.72,-0.051,0.0,90,None (Safe),None,normal,Moderate,Clear,22.8
2025-12-05T10:50:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0444,0.0585,0.0839,34.45,-0.212,0.0,94,None (Safe),None,normal,Moderate,Hazy,23.5
2025-12-05T10:52:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.4091,0.1598,0.7383,808.86,2.049,3.94,56,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,24.5
2025-12-05T10:54:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.02,0.0339,0.103,31.13,0.475,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,24.6
2025-12-05T10:56:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0448,0.0318,0.0758,102.64,0.481,0.0,94,None (Safe),None,normal,Moderate,Hazy,25.0
2025-12-05T10:58:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0589,0.0506,0.118,115.57,-0.167,0.0,90,None (Safe),None,normal,Moderate,Clear,26.7
2025-12-05T11:00:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0626,0.0377,0.1074,102.13,0.311,0.0,91,None (Safe),None,normal,Moderate,Clear,26.9
2025-12-05T11:02:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0635,0.071,0.0542,60.31,-0.102,0.0,98,None (Safe),None,normal,Moderate,Clear,22.2
2025-12-05T11:04:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0292,0.0627,0.1312,63.15,-0.376,0.0,95,None (Safe),None,normal,Heavy Congestion,Clear,26.5
2025-12-05T11:06:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0315,0.0779,0.0795,84.68,0.424,0.0,98,None (Safe),None,normal,Moderate,Hazy,26.5
2025-12-05T11:08:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0486,0.066,0.0864,61.76,-0.42,0.0,100,None (Safe),None,normal,Moderate,Clear,26.4
2025-12-05T11:10:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0555,0.0288,0.0159,133.1,-0.147,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,25.6
2025-12-05T11:12:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0297,0.0643,0.1051,143.86,-0.357,0.0,99,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,22.5
2025-12-05T11:14:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0625,0.0299,0.0636,93.74,0.105,0.0,100,None (Safe),None,normal,Moderate,Clear,22.2
2025-12-05T11:16:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0463,0.0428,0.0657,104.44,-0.25,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,24.2
2025-12-05T11:18:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.4844,0.2685,0.3192,756.2,4.989,4.23,49,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,25.0
2025-12-05T11:20:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0367,0.072,0.0723,31.41,0.182,0.0,95,None (Safe),None,normal,Moderate,Hazy,22.7
2025-12-05T11:22:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0247,0.0134,0.1093,111.03,-0.326,0.0,95,None (Safe),None,normal,Moderate,Clear,25.3
2025-12-05T11:24:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0197,0.04,0.0605,94.4,-0.033,0.0,98,None (Safe),None,normal,Moderate,Partly Cloudy,27.9
2025-12-05T11:26:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.5962,0.4246,0.417,743.3,3.725,4.93,44,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,22.4
2025-12-05T11:28:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0111,0.0665,0.0872,96.41,0.268,0.0,92,None (Safe),None,normal,Moderate,Partly Cloudy,24.8
2025-12-05T11:30:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.025,0.0138,0.1409,49.31,0.447,0.0,98,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,27.0
2025-12-05T11:32:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0445,0.0109,0.0524,89.35,0.003,0.0,92,None (Safe),None,normal,Moderate,Partly Cloudy,23.5
2025-12-05T11:34:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0579,0.0488,0.128,93.27,0.325,0.0,90,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,22.9
2025-12-05T11:36:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.4919,0.525,0.1697,911.15,3.637,4.89,60,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,23.6
2025-12-05T11:38:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0057,0.0357,0.0778,46.52,0.107,0.0,95,None (Safe),None,normal,Moderate,Clear,23.8
2025-12-05T11:40:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0781,0.0113,0.0619,93.01,-0.181,0.0,97,None (Safe),None,normal,Moderate,Hazy,26.4
2025-12-05T11:42:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.289,0.3566,0.55,686.89,4.596,4.53,45,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,23.5
2025-12-05T11:44:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0797,0.0379,0.1331,84.66,-0.41,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,23.1
2025-12-05T11:46:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.005,0.0401,0.1335,105.05,-0.029,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,23.3
2025-12-05T11:48:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.63,0.3435,0.4104,799.6,2.584,3.22,57,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Hazy,25.8
2025-12-05T11:50:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0791,0.0548,0.0266,146.76,-0.106,0.0,95,None (Safe),None,normal,Heavy Congestion,Clear,26.6
2025-12-05T11:52:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0412,0.0405,0.0163,37.81,-0.167,0.0,97,None (Safe),None,normal,Moderate,Clear,26.5
2025-12-05T11:54:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0269,0.0494,0.0328,148.78,0.239,0.0,94,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,25.6
2025-12-05T11:56:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.057,0.0247,0.1242,67.89,0.174,0.0,96,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,27.0
2025-12-05T11:58:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0528,0.0778,0.091,49.58,-0.449,0.0,97,None (Safe),None,normal,Moderate,Clear,25.6
2025-12-05T12:00:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0659,0.0201,0.0902,111.07,-0.309,0.0,97,None (Safe),None,normal,Moderate,Clear,26.6
2025-12-05T12:02:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0406,0.0493,0.076,130.29,0.227,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,24.5
2025-12-05T12:04:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0425,0.0258,0.0342,138.58,-0.158,0.0,95,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,24.0
2025-12-05T12:06:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0205,0.0451,0.0415,146.48,-0.202,0.0,94,None (Safe),None,normal,Heavy Congestion,Clear,25.7
2025-12-05T12:08:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0748,0.0638,0.0483,35.84,0.177,0.0,96,None (Safe),None,normal,Moderate,Clear,23.9
2025-12-05T12:10:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0646,0.0239,0.0503,112.84,-0.154,0.0,97,None (Safe),None,normal,Moderate,Hazy,26.9
2025-12-05T12:12:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0224,0.0454,0.048,34.2,0.241,0.0,93,None (Safe),None,normal,Moderate,Hazy,23.3
2025-12-05T12:14:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0089,0.0271,0.0761,108.55,-0.363,0.0,98,None (Safe),None,normal,Moderate,Clear,23.4
2025-12-05T12:16:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0704,0.0387,0.0379,145.31,-0.179,0.0,100,None (Safe),None,normal,Heavy Congestion,Hazy,24.4
2025-12-05T12:18:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0594,0.0682,0.0152,139.79,-0.082,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,25.9
2025-12-05T12:20:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0401,0.075,0.1447,140.39,0.377,0.0,90,None (Safe),None,normal,Heavy Congestion,Clear,28.0
2025-12-05T12:22:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0235,0.0791,0.0861,84.21,0.439,0.0,98,None (Safe),None,normal,Moderate,Hazy,22.6
2025-12-05T12:24:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0588,0.0522,0.1106,21.83,-0.163,0.0,94,None (Safe),None,normal,Moderate,Clear,26.9
2025-12-05T12:26:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0719,0.0663,0.0821,31.28,0.169,0.0,92,None (Safe),None,normal,Moderate,Hazy,23.1
2025-12-05T12:28:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0216,0.0196,0.1155,144.02,-0.198,0.0,99,None (Safe),None,normal,Heavy Congestion,Clear,23.9
2025-12-05T12:30:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.1651,0.3009,0.4135,775.88,4.685,4.42,62,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,26.2
2025-12-05T12:32:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0766,0.0388,0.0737,148.55,-0.126,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,24.2
2025-12-05T12:34:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0612,0.0547,0.0934,122.36,0.026,0.0,98,None (Safe),None,normal,Heavy Congestion,Hazy,26.8
2025-12-05T12:36:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0665,0.0723,0.0383,89.77,-0.335,0.0,98,None (Safe),None,normal,Moderate,Clear,27.5
2025-12-05T12:38:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.072,0.0362,0.0178,37.15,-0.085,0.0,99,None (Safe),None,normal,Moderate,Clear,26.3
2025-12-05T12:40:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0027,0.0211,0.0104,48.33,-0.427,0.0,96,None (Safe),None,normal,Low,Clear,26.0
2025-12-05T12:42:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0716,0.0789,0.0761,57.32,-0.32,0.0,92,None (Safe),None,normal,Moderate,Clear,25.2
2025-12-05T12:44:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0364,0.0735,0.0628,30.43,0.464,0.0,98,None (Safe),None,normal,Moderate,Hazy,24.2
2025-12-05T12:46:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0321,0.0111,0.147,128.53,0.256,0.0,94,None (Safe),None,normal,Heavy Congestion,Hazy,22.7
2025-12-05T12:48:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0191,0.0374,0.0317,44.5,0.375,0.0,91,None (Safe),None,normal,Low,Clear,24.5
2025-12-05T12:50:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.2533,0.1284,0.5361,756.25,4.016,2.62,67,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Hazy,27.1
2025-12-05T12:52:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0606,0.0623,0.0296,149.15,-0.266,0.0,99,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,24.6
2025-12-05T12:54:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0197,0.0702,0.148,87.76,-0.086,0.0,94,None (Safe),None,normal,Heavy Congestion,Hazy,26.6
2025-12-05T12:56:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0505,0.0347,0.0794,146.4,0.442,0.0,100,None (Safe),None,normal,Heavy Congestion,Hazy,27.3
2025-12-05T12:58:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0128,0.0307,0.1156,81.56,0.349,0.0,94,None (Safe),None,normal,Moderate,Clear,23.9
2025-12-05T13:00:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0454,0.0775,0.088,37.43,-0.257,0.0,93,None (Safe),None,normal,Moderate,Hazy,26.8
2025-12-05T13:02:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0083,0.0582,0.0367,54.9,0.174,0.0,99,None (Safe),None,normal,Moderate,Hazy,27.5
2025-12-05T13:04:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.6015,0.4824,0.4616,904.32,2.999,4.77,70,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,23.1
2025-12-05T13:06:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.08,0.0388,0.044,98.57,-0.295,0.0,93,None (Safe),None,normal,Moderate,Clear,27.8
2025-12-05T13:08:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0294,0.0217,0.0818,84.65,-0.401,0.0,97,None (Safe),None,normal,Moderate,Partly Cloudy,24.3
2025-12-05T13:10:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0337,0.0454,0.041,38.97,-0.239,0.0,99,None (Safe),None,normal,Moderate,Clear,27.5
2025-12-05T13:12:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0192,0.046,0.0444,91.58,0.443,0.0,95,None (Safe),None,normal,Moderate,Clear,23.8
2025-12-05T13:14:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0398,0.0143,0.1213,42.0,0.22,0.0,97,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,27.8
2025-12-05T13:16:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0424,0.0673,0.0204,126.34,-0.451,0.0,90,None (Safe),None,normal,Heavy Congestion,Hazy,27.9
2025-12-05T13:18:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0183,0.037,0.0185,102.9,0.434,0.0,97,None (Safe),None,normal,Moderate,Clear,22.4
2025-12-05T13:20:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0019,0.0428,0.0485,147.07,-0.483,0.0,100,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,22.0
2025-12-05T13:22:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0128,0.0162,0.0837,125.98,-0.233,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,22.6
2025-12-05T13:24:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0561,0.0247,0.1259,30.48,0.492,0.0,100,None (Safe),None,normal,Heavy Congestion,Clear,24.8
2025-12-05T13:26:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0386,0.0513,0.1084,30.75,0.345,0.0,100,None (Safe),None,normal,Moderate,Clear,24.4
2025-12-05T13:28:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0717,0.0736,0.0422,137.17,0.192,0.0,99,None (Safe),None,normal,Heavy Congestion,Hazy,27.9
2025-12-05T13:30:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0231,0.0439,0.1021,43.32,0.35,0.0,90,None (Safe),None,normal,Moderate,Partly Cloudy,27.5
2025-12-05T13:32:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0659,0.0744,0.0519,93.31,0.067,0.0,96,None (Safe),None,normal,Moderate,Hazy,22.9
2025-12-05T13:34:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0121,0.0791,0.1114,85.1,0.474,0.0,90,None (Safe),None,normal,Moderate,Partly Cloudy,24.0
2025-12-05T13:36:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0618,0.0764,0.0655,120.56,-0.47,0.0,94,None (Safe),None,normal,Heavy Congestion,Clear,27.0
2025-12-05T13:38:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0754,0.0351,0.1052,105.89,-0.414,0.0,99,None (Safe),None,normal,Moderate,Clear,24.9
2025-12-05T13:40:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0132,0.0572,0.0987,116.16,-0.183,0.0,91,None (Safe),None,normal,Moderate,Clear,26.3
2025-12-05T13:42:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0091,0.0079,0.0703,92.41,0.012,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,24.7
2025-12-05T13:44:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.6448,0.7019,0.158,744.83,4.338,4.75,63,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,25.3
2025-12-05T13:46:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0311,0.012,0.0522,84.11,-0.437,0.0,96,None (Safe),None,normal,Moderate,Clear,25.4
2025-12-05T13:48:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0209,0.0205,0.0975,97.19,-0.304,0.0,91,None (Safe),None,normal,Moderate,Clear,24.9
2025-12-05T13:50:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.05,0.0645,0.0561,63.52,0.315,0.0,100,None (Safe),None,normal,Moderate,Clear,27.7
2025-12-05T13:52:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0559,0.0388,0.0349,71.77,-0.181,0.0,100,None (Safe),None,normal,Moderate,Partly Cloudy,23.8
2025-12-05T13:54:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0231,0.0631,0.0611,141.17,-0.3,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,26.7
2025-12-05T13:56:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0755,0.0176,0.1217,128.07,-0.431,0.0,96,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,22.2
2025-12-05T13:58:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.053,0.0575,0.1205,29.62,0.491,0.0,97,None (Safe),None,normal,Heavy Congestion,Clear,25.8
2025-12-05T14:00:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0556,0.0439,0.1207,66.74,0.396,0.0,98,None (Safe),None,normal,Heavy Congestion,Hazy,25.0
2025-12-05T14:02:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0535,0.0141,0.0958,93.22,0.145,0.0,100,None (Safe),None,normal,Moderate,Clear,22.7
2025-12-05T14:04:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0018,0.0214,0.0815,87.44,0.081,0.0,99,None (Safe),None,normal,Moderate,Clear,27.8
2025-12-05T14:06:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0475,0.0405,0.0583,23.19,-0.395,0.0,96,None (Safe),None,normal,Moderate,Partly Cloudy,24.3
2025-12-05T14:08:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0122,0.0256,0.0737,46.89,-0.017,0.0,97,None (Safe),None,normal,Moderate,Hazy,22.7
2025-12-05T14:10:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.065,0.0101,0.1289,104.24,0.177,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,23.9
2025-12-05T14:12:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0271,0.0347,0.0747,123.71,0.13,0.0,92,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,25.1
2025-12-05T14:14:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0708,0.0365,0.0701,20.58,-0.285,0.0,94,None (Safe),None,normal,Moderate,Partly Cloudy,24.4
2025-12-05T14:16:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0434,0.0299,0.0376,34.81,0.171,0.0,97,None (Safe),None,normal,Moderate,Partly Cloudy,25.5
2025-12-05T14:18:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0474,0.0285,0.1284,100.26,0.314,0.0,94,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,25.6
2025-12-05T14:20:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0103,0.0251,0.0356,110.15,0.011,0.0,96,None (Safe),None,normal,Moderate,Clear,22.5
2025-12-05T14:22:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0512,0.0558,0.1003,149.99,0.055,0.0,97,None (Safe),None,normal,Heavy Congestion,Clear,24.3
2025-12-05T14:24:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0052,0.0294,0.0113,37.75,0.315,0.0,98,None (Safe),None,normal,Low,Clear,23.9
2025-12-05T14:26:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0571,0.0361,0.0334,93.5,0.296,0.0,93,None (Safe),None,normal,Moderate,Clear,24.5
2025-12-05T14:28:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0627,0.0457,0.1182,84.39,0.011,0.0,99,None (Safe),None,normal,Moderate,Clear,23.3
2025-12-05T14:30:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.066,0.0043,0.1107,91.03,0.49,0.0,91,None (Safe),None,normal,Moderate,Clear,26.9
2025-12-05T14:32:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0365,0.0285,0.1243,77.08,0.494,0.0,93,None (Safe),None,normal,Heavy Congestion,Hazy,23.8
2025-12-05T14:34:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0492,0.0348,0.0963,122.03,0.314,0.0,90,None (Safe),None,normal,Heavy Congestion,Hazy,26.1
2025-12-05T14:36:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0266,0.0566,0.0505,54.75,0.358,0.0,100,None (Safe),None,normal,Moderate,Partly Cloudy,23.7
2025-12-05T14:38:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0736,0.0794,0.1314,36.5,0.366,0.0,93,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,27.8
2025-12-05T14:40:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0544,0.0397,0.0908,54.93,-0.086,0.0,97,None (Safe),None,normal,Moderate,Partly Cloudy,27.0
2025-12-05T14:42:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0559,0.0703,0.0737,83.45,0.082,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,24.4
2025-12-05T14:44:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0682,0.0639,0.0657,145.86,0.325,0.0,97,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,25.8
2025-12-05T14:46:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0457,0.0393,0.0581,108.73,-0.452,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,24.0
2025-12-05T14:48:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0135,0.0371,0.1489,75.61,0.496,0.0,92,None (Safe),None,normal,Heavy Congestion,Hazy,22.1
2025-12-05T14:50:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0226,0.0527,0.0451,68.34,0.404,0.0,92,None (Safe),None,normal,Moderate,Hazy,23.0
2025-12-05T14:52:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0349,0.0082,0.0233,47.74,-0.422,0.0,99,None (Safe),None,normal,Low,Partly Cloudy,26.4
2025-12-05T14:54:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0656,0.0791,0.0691,37.18,-0.429,0.0,96,None (Safe),None,normal,Moderate,Partly Cloudy,22.1
2025-12-05T14:56:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0246,0.0312,0.1239,133.68,0.142,0.0,100,None (Safe),None,normal,Heavy Congestion,Clear,22.6
2025-12-05T14:58:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.014,0.0287,0.0398,117.27,0.42,0.0,99,None (Safe),None,normal,Moderate,Partly Cloudy,25.4
2025-12-05T15:00:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0604,0.0476,0.0638,145.22,-0.185,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,22.5
2025-12-05T15:02:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.058,0.0235,0.1418,23.49,0.347,0.0,94,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.5
2025-12-05T15:04:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0243,0.0053,0.1357,144.11,-0.005,0.0,91,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,25.1
2025-12-05T15:06:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.002,0.0295,0.0543,70.29,0.339,0.0,96,None (Safe),None,normal,Moderate,Hazy,22.4
2025-12-05T15:08:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0619,0.0023,0.0195,54.08,-0.46,0.0,90,None (Safe),None,normal,Moderate,Hazy,26.6
2025-12-05T15:10:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0406,0.0338,0.1083,30.72,0.037,0.0,99,None (Safe),None,normal,Moderate,Partly Cloudy,25.0
2025-12-05T15:12:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0171,0.0648,0.0851,70.8,0.134,0.0,100,None (Safe),None,normal,Moderate,Partly Cloudy,23.9
2025-12-05T15:14:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0763,0.0199,0.0442,140.2,-0.384,0.0,99,None (Safe),None,normal,Heavy Congestion,Clear,23.9
2025-12-05T15:16:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0149,0.002,0.0292,21.48,-0.004,0.0,95,None (Safe),None,normal,Low,Partly Cloudy,26.0
